"X","Y","name"
-60.7419101,-32.9403437,"Intersection 3903"
-60.7419086,-32.9403907,"Intersection 3904"
-60.741907,-32.9404378,"Intersection 3905"
-60.7419063,-33.0082406,"Intersection 3906"
-60.7419048,-32.9405035,"Intersection 3907"
-60.7418951,-32.9492746,"Intersection 3908"
-60.7418914,-32.9787627,"Intersection 3909"
-60.7418295,-32.9403417,"Intersection 3910"
-60.7418276,-32.9403886,"Intersection 3911"
-60.7418256,-32.9404356,"Intersection 3912"
-60.7418242,-32.9405023,"Intersection 3913"
-60.7417817,-32.9048884,"Intersection 3914"
-60.741779,-32.9068537,"Intersection 3915"
-60.7417759,-32.9495563,"Intersection 3916"
-60.7417727,-32.9404911,"Intersection 3917"
-60.7417473,-32.8928652,"Intersection 3918"
-60.7417362,-32.9090571,"Intersection 3919"
-60.7417288,-32.9647165,"Intersection 3920"
-60.7417131,-32.940259,"Intersection 3921"
-60.7417094,-32.9403387,"Intersection 3922"
-60.7417072,-32.9403855,"Intersection 3923"
-60.741705,-32.9404323,"Intersection 3924"
-60.7417023,-32.9404888,"Intersection 3925"
-60.7416705,-32.911496,"Intersection 3926"
-60.7416594,-32.9472168,"Intersection 3927"
-60.7416474,-32.9665169,"Intersection 3928"
-60.7416371,-32.9127387,"Intersection 3929"
-60.7416353,-32.9780394,"Intersection 3930"
-60.7416033,-32.9139409,"Intersection 3931"
-60.7416019,-32.9490093,"Intersection 3932"
-60.7415879,-32.9145515,"Intersection 3933"
-60.7415706,-32.9682134,"Intersection 3934"
-60.7415565,-32.9156891,"Intersection 3935"
-60.7415202,-32.9167921,"Intersection 3936"
-60.7414948,-32.969892,"Intersection 3937"
-60.7414845,-32.917861,"Intersection 3938"
-60.7414467,-32.9709544,"Intersection 3939"
-60.7414408,-32.9188605,"Intersection 3940"
-60.7414254,-32.9193539,"Intersection 3941"
-60.7414139,-32.9276358,"Intersection 3942"
-60.7414104,-32.9048866,"Intersection 3943"
-60.7413897,-32.9722146,"Intersection 3944"
-60.7413784,-32.9773136,"Intersection 3945"
-60.7413753,-32.9201775,"Intersection 3946"
-60.7413751,-32.9275391,"Intersection 3947"
-60.7413638,-32.9048937,"Intersection 3948"
-60.7413429,-32.9282923,"Intersection 3949"
-60.7413342,-32.9734419,"Intersection 3950"
-60.7413317,-32.880637,"Intersection 3951"
-60.7413166,-32.9210111,"Intersection 3952"
-60.7413137,-32.927913,"Intersection 3953"
-60.7413112,-32.9055628,"Intersection 3954"
-60.7412996,-32.9553699,"Intersection 3955"
-60.7412839,-32.9589474,"Intersection 3956"
-60.7412785,-32.974673,"Intersection 3957"
-60.7412769,-32.8713707,"Intersection 3958"
-60.7412444,-32.9061834,"Intersection 3959"
-60.7412286,-32.8723304,"Intersection 3960"
-60.7412249,-32.9232607,"Intersection 3961"
-60.7412088,-32.9768346,"Intersection 3962"
-60.7411935,-32.9049033,"Intersection 3963"
-60.7411737,-32.9245184,"Intersection 3964"
-60.7411714,-32.9496161,"Intersection 3965"
-60.7411617,-32.8873899,"Intersection 3966"
-60.7411615,-32.8979605,"Intersection 3967"
-60.7411498,-32.8981956,"Intersection 3968"
-60.741147,-32.927146,"Intersection 3969"
-60.7411209,-32.925814,"Intersection 3970"
-60.7411041,-32.9262824,"Intersection 3971"
-60.741104,-32.9060326,"Intersection 3972"
-60.741093,-32.8997565,"Intersection 3973"
-60.7410921,-32.8997734,"Intersection 3974"
-60.7410122,-32.906176,"Intersection 3975"
-60.7410003,-32.9405648,"Intersection 3976"
-60.7409985,-32.8906247,"Intersection 3977"
-60.7409615,-32.956881,"Intersection 3978"
-60.7409583,-32.976127,"Intersection 3979"
-60.7408852,-32.9646888,"Intersection 3980"
-60.7408618,-32.8713575,"Intersection 3981"
-60.7408357,-32.8809343,"Intersection 3982"
-60.7408338,-32.872335,"Intersection 3983"
-60.7408259,-32.9575131,"Intersection 3984"
-60.7408252,-32.9145362,"Intersection 3985"
-60.7407986,-32.9664892,"Intersection 3986"
-60.7407748,-32.9156687,"Intersection 3987"
-60.7407747,-32.9178412,"Intersection 3988"
-60.74077,-32.9090335,"Intersection 3989"
-60.7407588,-32.9485573,"Intersection 3990"
-60.7407554,-32.9486384,"Intersection 3991"
-60.7407411,-32.8841445,"Intersection 3992"
-60.7407171,-32.9681866,"Intersection 3993"
-60.7407152,-32.9754401,"Intersection 3994"
-60.7407027,-32.9183538,"Intersection 3995"
-60.740685,-32.9487898,"Intersection 3996"
-60.7406755,-32.9114662,"Intersection 3997"
-60.7406712,-32.9188436,"Intersection 3998"
-60.7406478,-32.8727444,"Intersection 3999"
-60.7406392,-32.9585041,"Intersection 4000"
-60.7406369,-32.9698619,"Intersection 4001"
-60.74063,-32.9700055,"Intersection 4002"
-60.7406299,-32.8731059,"Intersection 4003"
-60.7406274,-32.9127065,"Intersection 4004"
-60.7406079,-32.9380154,"Intersection 4005"
-60.7405967,-32.8736272,"Intersection 4006"
-60.740586,-32.9709219,"Intersection 4007"
-60.7405743,-32.9278875,"Intersection 4008"
-60.7405628,-32.8744311,"Intersection 4009"
-60.7405409,-32.9702206,"Intersection 4010"
-60.7405258,-32.972176,"Intersection 4011"
-60.740525,-32.8752163,"Intersection 4012"
-60.7405195,-32.9048811,"Intersection 4013"
-60.7405186,-32.9700059,"Intersection 4014"
-60.7405077,-32.9703028,"Intersection 4015"
-60.7404858,-32.8873539,"Intersection 4016"
-60.7404793,-32.9708213,"Intersection 4017"
-60.740479,-32.9358616,"Intersection 4018"
-60.7404771,-32.9698564,"Intersection 4019"
-60.7404693,-32.9699581,"Intersection 4020"
-60.7404662,-32.9734143,"Intersection 4021"
-60.7404489,-32.9366655,"Intersection 4022"
-60.7404482,-32.8760093,"Intersection 4023"
-60.7404395,-32.8713441,"Intersection 4024"
-60.7404351,-32.8701351,"Intersection 4025"
-60.7404348,-32.9746467,"Intersection 4026"
-60.7404252,-32.8709249,"Intersection 4027"
-60.7404229,-32.9596091,"Intersection 4028"
-60.7404208,-32.9374125,"Intersection 4029"
-60.7404138,-32.876807,"Intersection 4030"
-60.7404108,-32.9745739,"Intersection 4031"
-60.7404027,-32.9598115,"Intersection 4032"
-60.7403834,-32.8723142,"Intersection 4033"
-60.7403636,-32.8775821,"Intersection 4034"
-60.7403516,-32.9381483,"Intersection 4035"
-60.7402786,-32.9396203,"Intersection 4036"
-60.7402583,-32.9488231,"Intersection 4037"
-60.7402551,-32.8795015,"Intersection 4038"
-60.7402482,-32.9703598,"Intersection 4039"
-60.7402245,-32.9403916,"Intersection 4040"
-60.7402226,-32.9404659,"Intersection 4041"
-60.7402221,-32.9404868,"Intersection 4042"
-60.7402182,-32.9504862,"Intersection 4043"
-60.7402084,-32.9605527,"Intersection 4044"
-60.7402031,-32.8805783,"Intersection 4045"
-60.7402024,-32.97033,"Intersection 4046"
-60.7401867,-32.9046955,"Intersection 4047"
-60.740184,-32.9047556,"Intersection 4048"
-60.7401814,-32.9048424,"Intersection 4049"
-60.7401804,-32.9048752,"Intersection 4050"
-60.7401771,-32.9606484,"Intersection 4051"
-60.7401714,-32.9705576,"Intersection 4052"
-60.7401663,-32.9704231,"Intersection 4053"
-60.7401544,-32.8978078,"Intersection 4054"
-60.7401534,-32.9701942,"Intersection 4055"
-60.7401499,-32.922167,"Intersection 4056"
-60.7401463,-32.8980091,"Intersection 4057"
-60.7401268,-32.9609023,"Intersection 4058"
-60.7401137,-32.9704267,"Intersection 4059"
-60.740111,-32.8783703,"Intersection 4060"
-60.7401005,-32.9502602,"Intersection 4061"
-60.7400744,-32.9245054,"Intersection 4062"
-60.7400539,-32.9183321,"Intersection 4063"
-60.7400528,-32.9379923,"Intersection 4064"
-60.7400311,-32.918815,"Intersection 4065"
-60.7400311,-32.9052631,"Intersection 4066"
-60.740031,-32.9646607,"Intersection 4067"
-60.7400234,-32.9734002,"Intersection 4068"
-60.740023,-32.9272427,"Intersection 4069"
-60.7399982,-32.9311742,"Intersection 4070"
-60.7399754,-32.9193307,"Intersection 4071"
-60.7399745,-32.9381396,"Intersection 4072"
-60.7399597,-32.9333435,"Intersection 4073"
-60.7399542,-32.9070995,"Intersection 4074"
-60.7399484,-32.9664614,"Intersection 4075"
-60.7399463,-32.9061949,"Intersection 4076"
-60.7399162,-32.9381852,"Intersection 4077"
-60.7399058,-32.9396517,"Intersection 4078"
-60.7398936,-32.969986,"Intersection 4079"
-60.7398729,-32.9264204,"Intersection 4080"
-60.7398704,-32.96816,"Intersection 4081"
-60.7398627,-32.9086393,"Intersection 4082"
-60.7398591,-32.9505683,"Intersection 4083"
-60.739853,-32.9087501,"Intersection 4084"
-60.7398463,-32.9704776,"Intersection 4085"
-60.7398454,-32.9088376,"Intersection 4086"
-60.7398319,-32.970787,"Intersection 4087"
-60.7398312,-32.9090105,"Intersection 4088"
-60.7398058,-32.9705879,"Intersection 4089"
-60.7398056,-32.9306847,"Intersection 4090"
-60.7397993,-32.928547,"Intersection 4091"
-60.739794,-32.9088367,"Intersection 4092"
-60.7397926,-32.9595708,"Intersection 4093"
-60.7397696,-32.9698323,"Intersection 4094"
-60.7397421,-32.9280292,"Intersection 4095"
-60.7397259,-32.9707828,"Intersection 4096"
-60.739721,-32.9708901,"Intersection 4097"
-60.7397193,-33.0164877,"Intersection 4098"
-60.7397039,-32.9281488,"Intersection 4099"
-60.7396999,-32.9078652,"Intersection 4100"
-60.7396878,-32.9721389,"Intersection 4101"
-60.739651,-32.9114354,"Intersection 4102"
-60.7396473,-32.9291111,"Intersection 4103"
-60.7396452,-32.9086344,"Intersection 4104"
-60.7396188,-32.9289147,"Intersection 4105"
-60.7396071,-32.9048366,"Intersection 4106"
-60.7396061,-32.9048653,"Intersection 4107"
-60.7396059,-32.9721352,"Intersection 4108"
-60.7395967,-32.8873066,"Intersection 4109"
-60.7395901,-32.9052798,"Intersection 4110"
-60.7395859,-32.9126733,"Intersection 4111"
-60.7395776,-32.9044016,"Intersection 4112"
-60.7395504,-32.8885682,"Intersection 4113"
-60.7395494,-32.9071195,"Intersection 4114"
-60.7395454,-32.9403729,"Intersection 4115"
-60.7395439,-32.9404482,"Intersection 4116"
-60.7395436,-32.9404669,"Intersection 4117"
-60.7395319,-32.913701,"Intersection 4118"
-60.7395256,-32.928954,"Intersection 4119"
-60.7395164,-32.9138794,"Intersection 4120"
-60.7395107,-32.9048336,"Intersection 4121"
-60.7395104,-32.9048637,"Intersection 4122"
-60.7394765,-32.8905785,"Intersection 4123"
-60.7394661,-32.937926,"Intersection 4124"
-60.7394639,-32.9379664,"Intersection 4125"
-60.7394606,-32.9380243,"Intersection 4126"
-60.7394569,-32.9380909,"Intersection 4127"
-60.739455,-32.9381248,"Intersection 4128"
-60.7394508,-32.9382012,"Intersection 4129"
-60.7394385,-32.9286511,"Intersection 4130"
-60.7394326,-32.9156336,"Intersection 4131"
-60.7394325,-32.9052745,"Intersection 4132"
-60.739432,-32.9048623,"Intersection 4133"
-60.7394189,-32.9232136,"Intersection 4134"
-60.7394168,-32.9744569,"Intersection 4135"
-60.7394101,-32.9064292,"Intersection 4136"
-60.7394049,-32.9161719,"Intersection 4137"
-60.7393931,-32.8783407,"Intersection 4138"
-60.7393923,-32.9283195,"Intersection 4139"
-60.7393769,-32.9167203,"Intersection 4140"
-60.739374,-32.9646391,"Intersection 4141"
-60.739347,-32.9287064,"Intersection 4142"
-60.7393449,-32.9281568,"Intersection 4143"
-60.7393369,-32.9178009,"Intersection 4144"
-60.739317,-32.8794577,"Intersection 4145"
-60.7393141,-32.9182955,"Intersection 4146"
-60.7393013,-32.9188201,"Intersection 4147"
-60.7392881,-32.9193042,"Intersection 4148"
-60.7392787,-32.9745852,"Intersection 4149"
-60.7392784,-32.928528,"Intersection 4150"
-60.7392694,-32.9283031,"Intersection 4151"
-60.7392581,-32.9285216,"Intersection 4152"
-60.7392553,-32.9201232,"Intersection 4153"
-60.7392431,-32.8805414,"Intersection 4154"
-60.7392388,-32.9737089,"Intersection 4155"
-60.7392376,-32.9284179,"Intersection 4156"
-60.7392242,-32.9229539,"Intersection 4157"
-60.739221,-32.923059,"Intersection 4158"
-60.7392189,-32.9231271,"Intersection 4159"
-60.7392188,-32.9285784,"Intersection 4160"
-60.7392181,-32.9209564,"Intersection 4161"
-60.7392171,-32.928557,"Intersection 4162"
-60.7392132,-32.9285076,"Intersection 4163"
-60.7391963,-32.8812282,"Intersection 4164"
-60.739188,-32.970869,"Intersection 4165"
-60.7391788,-32.9284674,"Intersection 4166"
-60.7391755,-32.9221427,"Intersection 4167"
-60.7391739,-32.9281778,"Intersection 4168"
-60.7391724,-32.9646325,"Intersection 4169"
-60.7391658,-32.9280759,"Intersection 4170"
-60.739161,-32.9381179,"Intersection 4171"
-60.7391563,-32.922694,"Intersection 4172"
-60.7391464,-32.9232065,"Intersection 4173"
-60.7391424,-32.8977742,"Intersection 4174"
-60.7391395,-32.9284843,"Intersection 4175"
-60.7391392,-32.897858,"Intersection 4176"
-60.7391389,-32.9230575,"Intersection 4177"
-60.7391376,-32.9231263,"Intersection 4178"
-60.7391057,-32.9236587,"Intersection 4179"
-60.7390978,-32.9281543,"Intersection 4180"
-60.7390936,-32.9664334,"Intersection 4181"
-60.739092,-32.9281539,"Intersection 4182"
-60.7390891,-32.8992748,"Intersection 4183"
-60.739088,-32.8992899,"Intersection 4184"
-60.7390719,-32.9229511,"Intersection 4185"
-60.7390703,-32.9230561,"Intersection 4186"
-60.7390692,-32.9231257,"Intersection 4187"
-60.7390681,-32.9265268,"Intersection 4188"
-60.739055,-32.9253113,"Intersection 4189"
-60.7390438,-32.9260974,"Intersection 4190"
-60.7390413,-32.925757,"Intersection 4191"
-60.7390398,-32.9285943,"Intersection 4192"
-60.7390373,-32.9280569,"Intersection 4193"
-60.739019,-32.9681332,"Intersection 4194"
-60.7390071,-32.9257559,"Intersection 4195"
-60.7389825,-32.9133713,"Intersection 4196"
-60.738975,-32.9269039,"Intersection 4197"
-60.7389749,-32.972844,"Intersection 4198"
-60.7389729,-32.9279451,"Intersection 4199"
-60.7389719,-32.9287242,"Intersection 4200"
-60.7389686,-32.9280705,"Intersection 4201"
-60.738965,-32.9281746,"Intersection 4202"
-60.7389639,-32.9693869,"Intersection 4203"
-60.7389496,-32.9697136,"Intersection 4204"
-60.7389457,-32.9698026,"Intersection 4205"
-60.7389311,-32.9284529,"Intersection 4206"
-60.738922,-32.9300564,"Intersection 4207"
-60.7389191,-32.9282045,"Intersection 4208"
-60.7389182,-32.9962109,"Intersection 4209"
-60.7388991,-32.9284231,"Intersection 4210"
-60.7388889,-32.9379635,"Intersection 4211"
-60.7388889,-32.9285309,"Intersection 4212"
-60.7388834,-32.9231997,"Intersection 4213"
-60.7388815,-32.928573,"Intersection 4214"
-60.7388811,-32.9311512,"Intersection 4215"
-60.7388759,-32.9287291,"Intersection 4216"
-60.7388679,-32.928929,"Intersection 4217"
-60.7388568,-32.9980752,"Intersection 4218"
-60.7388533,-32.9817196,"Intersection 4219"
-60.7388417,-32.9322032,"Intersection 4220"
-60.7388348,-32.9697987,"Intersection 4221"
-60.7388209,-32.9300536,"Intersection 4222"
-60.738803,-32.9332381,"Intersection 4223"
-60.7388015,-32.9402674,"Intersection 4224"
-60.7388008,-32.9422605,"Intersection 4225"
-60.7388007,-32.9332975,"Intersection 4226"
-60.7387864,-32.9403521,"Intersection 4227"
-60.7387828,-32.9311486,"Intersection 4228"
-60.7387784,-32.9341203,"Intersection 4229"
-60.7387615,-32.8977616,"Intersection 4230"
-60.7387614,-32.9284207,"Intersection 4231"
-60.7387589,-32.8978444,"Intersection 4232"
-60.738749,-32.9283134,"Intersection 4233"
-60.7387462,-32.9322012,"Intersection 4234"
-60.7387303,-32.9422585,"Intersection 4235"
-60.7387264,-32.9352837,"Intersection 4236"
-60.7387227,-32.9341294,"Intersection 4237"
-60.7387118,-32.8949895,"Intersection 4238"
-60.7387116,-32.8978922,"Intersection 4239"
-60.7387113,-32.9332777,"Intersection 4240"
-60.7387065,-32.9358141,"Intersection 4241"
-60.738705,-32.9257464,"Intersection 4242"
-60.7386982,-32.9693849,"Intersection 4243"
-60.7386975,-32.8977104,"Intersection 4244"
-60.7386896,-32.9047447,"Intersection 4245"
-60.7386841,-32.9352824,"Intersection 4246"
-60.7386835,-32.934138,"Intersection 4247"
-60.7386822,-32.9401894,"Intersection 4248"
-60.7386775,-32.940264,"Intersection 4249"
-60.7386765,-32.9366159,"Intersection 4250"
-60.7386749,-32.878311,"Intersection 4251"
-60.7386747,-32.9403081,"Intersection 4252"
-60.7386728,-32.928829,"Intersection 4253"
-60.7386719,-32.9403523,"Intersection 4254"
-60.7386688,-32.9717984,"Intersection 4255"
-60.7386674,-32.9404235,"Intersection 4256"
-60.7386585,-32.9047028,"Intersection 4257"
-60.7386572,-32.9047439,"Intersection 4258"
-60.7386569,-32.9287181,"Intersection 4259"
-60.7386539,-32.9048414,"Intersection 4260"
-60.7386479,-32.9373807,"Intersection 4261"
-60.7386419,-32.9422559,"Intersection 4262"
-60.7386393,-32.8977576,"Intersection 4263"
-60.738639,-32.935281,"Intersection 4264"
-60.7386381,-32.8978401,"Intersection 4265"
-60.7386297,-32.9403073,"Intersection 4266"
-60.7386268,-33.0081526,"Intersection 4267"
-60.7386264,-32.9379547,"Intersection 4268"
-60.7386258,-32.9751993,"Intersection 4269"
-60.7386243,-32.9024141,"Intersection 4270"
-60.7386241,-32.9284446,"Intersection 4271"
-60.7386209,-32.9381034,"Intersection 4272"
-60.7386207,-32.8949866,"Intersection 4273"
-60.7386205,-32.9358121,"Intersection 4274"
-60.7386178,-32.9754895,"Intersection 4275"
-60.7386173,-32.9047429,"Intersection 4276"
-60.7386169,-32.9382102,"Intersection 4277"
-60.7386146,-32.9285726,"Intersection 4278"
-60.7386104,-32.9402384,"Intersection 4279"
-60.7386059,-32.9373799,"Intersection 4280"
-60.7386044,-32.9443724,"Intersection 4281"
-60.738603,-32.9400785,"Intersection 4282"
-60.7385996,-32.9364126,"Intersection 4283"
-60.7385982,-32.8794241,"Intersection 4284"
-60.7385981,-32.9403708,"Intersection 4285"
-60.7385932,-32.906405,"Intersection 4286"
-60.7385926,-32.9366134,"Intersection 4287"
-60.7385903,-32.9405096,"Intersection 4288"
-60.7385891,-32.940216,"Intersection 4289"
-60.7385831,-32.9044298,"Intersection 4290"
-60.7385775,-32.9760768,"Intersection 4291"
-60.7385722,-32.9403904,"Intersection 4292"
-60.7385667,-32.8927797,"Intersection 4293"
-60.7385659,-32.9373791,"Intersection 4294"
-60.7385522,-32.9815747,"Intersection 4295"
-60.7385484,-32.9400799,"Intersection 4296"
-60.7385461,-32.937952,"Intersection 4297"
-60.7385409,-32.9381013,"Intersection 4298"
-60.7385402,-32.8872569,"Intersection 4299"
-60.7385378,-32.897074,"Intersection 4300"
-60.7385372,-32.9382077,"Intersection 4301"
-60.7385259,-32.940508,"Intersection 4302"
-60.7385232,-32.8805134,"Intersection 4303"
-60.7385202,-32.8976294,"Intersection 4304"
-60.73852,-32.8938365,"Intersection 4305"
-60.7385108,-32.8977533,"Intersection 4306"
-60.7385075,-32.8978355,"Intersection 4307"
-60.7384964,-32.8948913,"Intersection 4308"
-60.7384944,-32.8949825,"Intersection 4309"
-60.7384862,-32.9406084,"Intersection 4310"
-60.7384851,-32.928595,"Intersection 4311"
-60.7384835,-32.9406939,"Intersection 4312"
-60.7384793,-32.9394861,"Intersection 4313"
-60.7384729,-32.9410304,"Intersection 4314"
-60.7384647,-32.9398064,"Intersection 4315"
-60.7384534,-32.9632933,"Intersection 4316"
-60.7384527,-32.9400823,"Intersection 4317"
-60.7384502,-32.8992788,"Intersection 4318"
-60.7384486,-32.9025323,"Intersection 4319"
-60.7384482,-32.9405059,"Intersection 4320"
-60.7384373,-32.9401953,"Intersection 4321"
-60.7384278,-32.9424685,"Intersection 4322"
-60.7384229,-32.9708169,"Intersection 4323"
-60.7384075,-32.943116,"Intersection 4324"
-60.7384007,-32.9403779,"Intersection 4325"
-60.7383965,-32.9405046,"Intersection 4326"
-60.7383965,-32.9400837,"Intersection 4327"
-60.7383835,-32.8872522,"Intersection 4328"
-60.7383823,-32.9474517,"Intersection 4329"
-60.7383809,-32.9402377,"Intersection 4330"
-60.7383802,-32.9403561,"Intersection 4331"
-60.7383767,-32.8949787,"Intersection 4332"
-60.7383746,-32.9406926,"Intersection 4333"
-60.7383682,-32.9443683,"Intersection 4334"
-60.7383628,-32.9410291,"Intersection 4335"
-60.7383469,-32.9760723,"Intersection 4336"
-60.7383424,-32.939483,"Intersection 4337"
-60.7383237,-32.9394826,"Intersection 4338"
-60.7383223,-32.9646046,"Intersection 4339"
-60.7383194,-32.9400347,"Intersection 4340"
-60.7382892,-32.9402035,"Intersection 4341"
-60.7382716,-32.9474476,"Intersection 4342"
-60.7382605,-32.9478017,"Intersection 4343"
